,Unnamed: 0,Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
2894,3920,2023,Mid-Level,Full-Time,Data Analyst,58300,USD,0,Medium
2895,3921,2023,Senior-Level,Full-Time,Data Science,137300,USD,0,Medium
2896,3922,2023,Senior-Level,Full-Time,Data Science,59200,USD,0,Medium
2897,3923,2023,Mid-Level,Full-Time,Data Engineer,165000,USD,0,Medium
2898,3924,2023,Mid-Level,Full-Time,Data Engineer,147500,USD,0,Medium
2899,3925,2023,Senior-Level,Full-Time,Data Scientist,130410,USD,0,Medium
2900,3926,2023,Senior-Level,Full-Time,Data Scientist,92000,USD,0,Medium
2901,3927,2023,Senior-Level,Full-Time,Machine Learning Engineer,156150,USD,100,Medium
2902,3928,2023,Senior-Level,Full-Time,Machine Learning Engineer,113400,USD,100,Medium
2903,3929,2023,Senior-Level,Full-Time,Data Scientist,226000,USD,100,Medium
2904,3930,2023,Senior-Level,Full-Time,Data Scientist,211000,USD,100,Medium
2905,3931,2023,Senior-Level,Full-Time,Data Scientist,197500,USD,0,Medium
2906,3932,2023,Senior-Level,Full-Time,Data Scientist,132500,USD,0,Medium
2907,3933,2023,Mid-Level,Full-Time,Data Analyst,109000,USD,0,Medium
2908,3934,2023,Mid-Level,Full-Time,Data Analyst,62000,USD,0,Medium
2909,3935,2023,Senior-Level,Full-Time,Data Engineer,110000,USD,0,Medium
2910,3936,2023,Senior-Level,Full-Time,Data Engineer,70000,USD,0,Medium
2911,3937,2023,Senior-Level,Full-Time,Machine Learning Engineer,238000,USD,0,Medium
2912,3938,2023,Senior-Level,Full-Time,Machine Learning Engineer,176000,USD,0,Medium
2913,3943,2023,Senior-Level,Full-Time,Data Engineer,151250,USD,100,Medium
2914,3944,2023,Senior-Level,Full-Time,Data Engineer,96800,USD,100,Medium
2915,3945,2023,Mid-Level,Full-Time,Data Specialist,109000,USD,0,Medium
2916,3946,2023,Mid-Level,Full-Time,Data Specialist,62000,USD,0,Medium
2917,3947,2023,Mid-Level,Full-Time,Data Scientist,162000,USD,0,Medium
2918,3948,2023,Mid-Level,Full-Time,Data Scientist,108000,USD,0,Medium
2919,3951,2023,Mid-Level,Full-Time,Business Intelligence Analyst,189000,USD,100,Medium
2920,3952,2023,Mid-Level,Full-Time,Business Intelligence Analyst,118100,USD,100,Medium
2921,3953,2023,Entry-Level,Full-Time,Machine Learning Engineer,126000,USD,100,Medium
2922,3954,2023,Entry-Level,Full-Time,Machine Learning Engineer,93000,USD,100,Medium
2923,3955,2023,Senior-Level,Full-Time,Data Science,160000,USD,100,Medium
2924,3956,2023,Senior-Level,Full-Time,Data Science,150000,USD,100,Medium
2925,3957,2023,Executive-Level,Full-Time,Director of Data Science,237500,USD,0,Medium
2926,3958,2023,Executive-Level,Full-Time,Director of Data Science,157500,USD,0,Medium
2927,3959,2023,Senior-Level,Full-Time,Data Science,145000,USD,0,Medium
2928,3960,2023,Senior-Level,Full-Time,Data Science,115000,USD,0,Medium
2929,3962,2023,Senior-Level,Full-Time,Data Scientist,100000,USD,0,Medium
2930,3963,2023,Senior-Level,Full-Time,Data Analyst,89000,USD,0,Medium
2931,3964,2023,Senior-Level,Full-Time,Data Analyst,76000,USD,0,Medium
2932,3967,2023,Senior-Level,Full-Time,Data Architect,263100,USD,0,Medium
2933,3968,2023,Senior-Level,Full-Time,Data Architect,126300,USD,0,Medium
2934,3969,2023,Senior-Level,Full-Time,Machine Learning Engineer,319000,USD,0,Medium
2935,3970,2023,Senior-Level,Full-Time,Machine Learning Engineer,221000,USD,0,Medium
2936,3971,2023,Senior-Level,Full-Time,Data Engineer,200000,USD,0,Medium
2937,3972,2023,Senior-Level,Full-Time,Data Engineer,150000,USD,0,Medium
2938,3973,2023,Mid-Level,Full-Time,Data Engineer,220000,USD,100,Medium
2939,3974,2023,Mid-Level,Full-Time,Data Engineer,190000,USD,100,Medium
2940,3975,2023,Mid-Level,Full-Time,Data Product Owner,88051,USD,0,Medium
2941,3976,2023,Mid-Level,Full-Time,Data Product Owner,57175,USD,0,Medium
2942,3977,2023,Senior-Level,Full-Time,Data Analyst,116700,USD,0,Medium
2943,3978,2023,Senior-Level,Full-Time,Data Analyst,93400,USD,0,Medium
2944,3979,2023,Mid-Level,Full-Time,Data Developer,100000,USD,0,Medium
2945,3980,2023,Mid-Level,Full-Time,Data Developer,95000,USD,0,Medium
2946,3981,2023,Senior-Level,Full-Time,Data Engineer,151000,USD,100,Medium
2947,3982,2023,Senior-Level,Full-Time,Data Engineer,95000,USD,100,Medium
2948,3983,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,247000,USD,100,Medium
2949,3984,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,152000,USD,100,Medium
2950,3985,2023,Senior-Level,Full-Time,Data Scientist,268000,USD,0,Medium
2951,3986,2023,Senior-Level,Full-Time,Data Scientist,137500,USD,0,Medium
2952,3987,2023,Senior-Level,Full-Time,Research Engineer,150000,USD,0,Medium
2953,3988,2023,Senior-Level,Full-Time,Research Engineer,80000,USD,0,Medium
2954,3989,2023,Senior-Level,Full-Time,Data Engineer,187100,USD,0,Medium
2955,3990,2023,Senior-Level,Full-Time,Data Engineer,107600,USD,0,Medium
2956,3991,2023,Senior-Level,Full-Time,Data Scientist,184800,USD,0,Medium
2957,3992,2023,Senior-Level,Full-Time,Data Scientist,161900,USD,0,Medium
2958,3993,2023,Senior-Level,Full-Time,Data Scientist,212000,USD,0,Medium
2959,3994,2023,Senior-Level,Full-Time,Data Scientist,93300,USD,0,Medium
2960,3995,2023,Senior-Level,Full-Time,Data Architect,184000,USD,0,Medium
2961,3996,2023,Senior-Level,Full-Time,Data Architect,96000,USD,0,Medium
2962,3997,2023,Mid-Level,Full-Time,Data Engineer,127900,USD,0,Medium
2963,3998,2023,Mid-Level,Full-Time,Data Engineer,85300,USD,0,Medium
2964,3999,2023,Mid-Level,Full-Time,Analytics Engineer,204000,USD,0,Medium
2965,4000,2023,Mid-Level,Full-Time,Analytics Engineer,112500,USD,0,Medium
2966,4003,2023,Senior-Level,Full-Time,Data Product Manager,220000,USD,0,Medium
2967,4004,2023,Senior-Level,Full-Time,Data Product Manager,137500,USD,0,Medium
2968,4005,2023,Mid-Level,Full-Time,Machine Learning Engineer,204500,USD,0,Medium
2969,4006,2023,Mid-Level,Full-Time,Machine Learning Engineer,142200,USD,0,Medium
2970,4007,2023,Senior-Level,Full-Time,Data Scientist,170000,USD,100,Medium
2971,4008,2023,Senior-Level,Full-Time,Data Scientist,140000,USD,100,Medium
2972,4009,2023,Mid-Level,Full-Time,Research Engineer,150000,USD,0,Medium
2973,4010,2023,Mid-Level,Full-Time,Research Engineer,80000,USD,0,Medium
2974,4011,2023,Senior-Level,Full-Time,Data Lead,175000,USD,100,Medium
2975,4012,2023,Senior-Level,Full-Time,Data Lead,150000,USD,100,Medium
2976,4013,2023,Senior-Level,Full-Time,Data Analyst,116000,USD,0,Medium
2977,4014,2023,Senior-Level,Full-Time,Data Analyst,110000,USD,0,Medium
2978,4015,2023,Entry-Level,Full-Time,Data Analyst,132000,USD,0,Medium
2979,4016,2023,Entry-Level,Full-Time,Data Analyst,104000,USD,0,Medium
2980,4017,2023,Senior-Level,Full-Time,Machine Learning Engineer,175000,USD,100,Medium
2981,4018,2023,Senior-Level,Full-Time,Machine Learning Engineer,141000,USD,100,Medium
2982,4019,2023,Senior-Level,Full-Time,Data Product Manager,198000,USD,100,Medium
2983,4020,2023,Senior-Level,Full-Time,Data Product Manager,151000,USD,100,Medium
2984,4022,2023,Entry-Level,Full-Time,Data Analyst,83000,USD,0,Medium
2985,4023,2023,Entry-Level,Full-Time,Data Scientist,150000,USD,0,Medium
2986,4025,2023,Mid-Level,Full-Time,Data Scientist,204500,USD,0,Medium
2987,4026,2023,Mid-Level,Full-Time,Data Scientist,142200,USD,0,Medium
2988,4027,2023,Senior-Level,Full-Time,Data Engineer,185000,USD,0,Medium
2989,4028,2023,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2990,4029,2023,Senior-Level,Full-Time,Data Scientist,250000,USD,0,Medium
2991,4030,2023,Senior-Level,Full-Time,Data Scientist,125000,USD,0,Medium
2992,4032,2023,Senior-Level,Full-Time,Data Scientist,81500,USD,0,Medium
2993,4034,2023,Senior-Level,Full-Time,Data Analyst,120500,USD,100,Medium
2994,4037,2023,Senior-Level,Full-Time,Data Scientist,64608,USD,0,Medium
2995,4038,2023,Senior-Level,Full-Time,Data Scientist,40918,USD,0,Medium
2996,4039,2023,Executive-Level,Full-Time,Data Science,218000,USD,0,Medium
2997,4040,2023,Executive-Level,Full-Time,Data Science,168000,USD,0,Medium
2998,4041,2023,Mid-Level,Full-Time,Data Scientist,119200,USD,100,Medium
2999,4042,2023,Mid-Level,Full-Time,Data Scientist,86600,USD,100,Medium
3000,4043,2023,Senior-Level,Full-Time,Machine Learning Engineer,184800,USD,0,Medium
3001,4044,2023,Senior-Level,Full-Time,Machine Learning Engineer,161900,USD,0,Medium
3002,4045,2023,Mid-Level,Full-Time,Data Engineer,128600,USD,0,Medium
3003,4046,2023,Mid-Level,Full-Time,Data Engineer,100000,USD,0,Medium
3004,4047,2023,Entry-Level,Full-Time,Machine Learning Engineer,162240,USD,0,Medium
3005,4048,2023,Entry-Level,Full-Time,Machine Learning Engineer,47840,USD,0,Medium
3006,4049,2023,Senior-Level,Full-Time,Data Scientist,205500,USD,0,Medium
3007,4050,2023,Senior-Level,Full-Time,Data Scientist,128500,USD,0,Medium
3008,4051,2023,Senior-Level,Full-Time,Data Architect,164000,USD,0,Medium
3009,4052,2023,Senior-Level,Full-Time,Data Architect,117000,USD,0,Medium
3010,4053,2023,Senior-Level,Full-Time,AI Engineer,142352,USD,0,Medium
3011,4054,2023,Senior-Level,Full-Time,AI Engineer,95325,USD,0,Medium
3012,4055,2023,Mid-Level,Full-Time,Business Intelligence Engineer,48293,USD,0,Medium
3013,4056,2023,Mid-Level,Full-Time,Business Intelligence Engineer,42969,USD,0,Medium
3014,4057,2023,Mid-Level,Full-Time,Machine Learning Engineer,247500,USD,0,Medium
3015,4058,2023,Mid-Level,Full-Time,Machine Learning Engineer,172200,USD,0,Medium
3016,4059,2023,Entry-Level,Full-Time,Data Analyst,48293,USD,0,Medium
3017,4060,2023,Entry-Level,Full-Time,Data Analyst,42969,USD,0,Medium
3018,4061,2023,Senior-Level,Full-Time,Business Intelligence Analyst,62894,USD,0,Medium
3019,4062,2023,Senior-Level,Full-Time,Business Intelligence Analyst,41510,USD,0,Medium
3020,4063,2023,Mid-Level,Full-Time,Data Analyst,134000,USD,100,Medium
3021,4064,2023,Mid-Level,Full-Time,Data Analyst,90000,USD,100,Medium
3022,4065,2023,Senior-Level,Full-Time,Data Engineer,204000,USD,0,Medium
3023,4066,2023,Senior-Level,Full-Time,Data Engineer,163200,USD,0,Medium
3024,4067,2023,Senior-Level,Full-Time,Data Architect,168000,USD,100,Medium
3025,4068,2023,Senior-Level,Full-Time,Data Architect,143000,USD,100,Medium
3026,4069,2023,Senior-Level,Full-Time,Data Scientist,142352,USD,0,Medium
3027,4070,2023,Senior-Level,Full-Time,Data Scientist,95325,USD,0,Medium
3028,4071,2023,Senior-Level,Full-Time,Data Analyst,105000,USD,100,Medium
3029,4072,2023,Senior-Level,Full-Time,Data Analyst,100000,USD,100,Medium
3030,4075,2023,Senior-Level,Full-Time,Data Integration Engineer,150000,USD,0,Medium
3031,4076,2023,Senior-Level,Full-Time,Data Integration Engineer,125000,USD,0,Medium
3032,4077,2023,Entry-Level,Full-Time,Research Analyst,131000,USD,0,Large
3033,4078,2023,Entry-Level,Full-Time,Research Analyst,54400,USD,0,Large
3034,4079,2023,Entry-Level,Full-Time,Data Management Analyst,120000,USD,0,Medium
3035,4080,2023,Entry-Level,Full-Time,Data Management Analyst,50000,USD,0,Medium
3036,4081,2023,Senior-Level,Full-Time,Data Engineer,170000,USD,0,Medium
3037,4082,2023,Senior-Level,Full-Time,Data Engineer,120000,USD,0,Medium
3038,4083,2023,Senior-Level,Full-Time,Data Scientist,359170,USD,0,Medium
3039,4084,2023,Senior-Level,Full-Time,Data Scientist,295490,USD,0,Medium
3040,4085,2023,Entry-Level,Full-Time,Data Analyst,102000,USD,100,Medium
3041,4086,2023,Entry-Level,Full-Time,Data Analyst,92000,USD,100,Medium
3042,4087,2023,Entry-Level,Full-Time,Business Intelligence Analyst,132567,USD,0,Medium
3043,4088,2023,Entry-Level,Full-Time,Business Intelligence Analyst,96412,USD,0,Medium
3044,4091,2023,Senior-Level,Full-Time,Data Engineer,230000,USD,0,Medium
3045,4093,2023,Mid-Level,Full-Time,Data Engineer,110000,USD,100,Medium
3046,4094,2023,Mid-Level,Full-Time,Data Engineer,90000,USD,100,Medium
3047,4095,2023,Senior-Level,Full-Time,Data Scientist,172800,USD,100,Medium
3048,4096,2023,Senior-Level,Full-Time,Data Scientist,110000,USD,100,Medium
3049,4097,2023,Senior-Level,Full-Time,Research Scientist,135842,USD,0,Medium
3050,4098,2023,Senior-Level,Full-Time,Research Scientist,98794,USD,0,Medium
3051,4099,2023,Senior-Level,Full-Time,Machine Learning Engineer,331640,USD,0,Medium
3052,4100,2023,Senior-Level,Full-Time,Machine Learning Engineer,267720,USD,0,Medium
3053,4101,2023,Senior-Level,Full-Time,Research Engineer,266450,USD,0,Medium
3054,4102,2023,Senior-Level,Full-Time,Research Engineer,177700,USD,0,Medium
3055,4103,2023,Entry-Level,Full-Time,Research Engineer,350000,USD,0,Medium
3056,4104,2023,Entry-Level,Full-Time,Research Engineer,250000,USD,0,Medium
3057,4105,2023,Mid-Level,Full-Time,ML Engineer,155000,USD,0,Medium
3058,4106,2023,Mid-Level,Full-Time,ML Engineer,125000,USD,0,Medium
3059,4107,2023,Senior-Level,Full-Time,Research Scientist,278700,USD,0,Medium
3060,4108,2023,Senior-Level,Full-Time,Research Scientist,159300,USD,0,Medium
3061,4109,2023,Mid-Level,Full-Time,AI Engineer,171000,USD,0,Medium
3062,4110,2023,Mid-Level,Full-Time,AI Engineer,151000,USD,0,Medium
3063,4113,2023,Mid-Level,Full-Time,BI Developer,100000,USD,100,Medium
3064,4114,2023,Mid-Level,Full-Time,BI Developer,80000,USD,100,Medium
3065,4115,2023,Senior-Level,Full-Time,Data Engineer,174990,USD,100,Medium
3066,4116,2023,Senior-Level,Full-Time,Data Engineer,132624,USD,100,Medium
3067,4117,2023,Mid-Level,Full-Time,Data Visualization Specialist,166000,USD,0,Medium
3068,4118,2023,Mid-Level,Full-Time,Data Visualization Specialist,73100,USD,0,Medium
3069,4119,2023,Senior-Level,Full-Time,Machine Learning Engineer,212000,USD,0,Medium
3070,4120,2023,Senior-Level,Full-Time,Machine Learning Engineer,93300,USD,0,Medium
3071,4121,2023,Senior-Level,Full-Time,Data Architect,210100,USD,0,Medium
3072,4122,2023,Senior-Level,Full-Time,Data Architect,95500,USD,0,Medium
3073,4123,2023,Senior-Level,Full-Time,Data Engineer,184600,USD,0,Medium
3074,4124,2023,Senior-Level,Full-Time,Data Engineer,99400,USD,0,Medium
3075,4127,2023,Senior-Level,Full-Time,Business Intelligence Engineer,205000,USD,0,Medium
3076,4128,2023,Senior-Level,Full-Time,Business Intelligence Engineer,155400,USD,0,Medium
3077,4131,2023,Mid-Level,Full-Time,Data Scientist,169000,USD,0,Medium
3078,4132,2023,Mid-Level,Full-Time,Data Scientist,105500,USD,0,Medium
3079,4133,2023,Mid-Level,Full-Time,Data Scientist,113563,USD,0,Medium
3080,4134,2023,Mid-Level,Full-Time,Data Scientist,102927,USD,0,Medium
3081,4135,2023,Mid-Level,Full-Time,Data Analyst,90500,USD,0,Medium
3082,4136,2023,Mid-Level,Full-Time,Data Analyst,42400,USD,0,Medium
3083,4137,2023,Senior-Level,Full-Time,Data Scientist,234000,USD,100,Medium
3084,4138,2023,Senior-Level,Full-Time,Data Scientist,146000,USD,100,Medium
3085,4143,2023,Mid-Level,Full-Time,Research Engineer,128167,USD,0,Medium
3086,4144,2023,Mid-Level,Full-Time,Research Engineer,85445,USD,0,Medium
3087,4146,2023,Senior-Level,Full-Time,Data Scientist,93400,USD,0,Medium
3088,4147,2023,Mid-Level,Full-Time,BI Analyst,172300,USD,0,Medium
3089,4148,2023,Mid-Level,Full-Time,BI Analyst,86100,USD,0,Medium
3090,4149,2023,Mid-Level,Full-Time,Data Engineer,138000,USD,100,Medium
3091,4150,2023,Mid-Level,Full-Time,Data Engineer,86000,USD,100,Medium
3092,4151,2023,Entry-Level,Full-Time,Research Analyst,179000,USD,0,Medium
3093,4152,2023,Entry-Level,Full-Time,Research Analyst,112000,USD,0,Medium
3094,4153,2023,Senior-Level,Full-Time,Analytics Engineer,700000,USD,100,Medium
3095,4154,2023,Senior-Level,Full-Time,Analytics Engineer,150000,USD,100,Medium
3096,4155,2023,Senior-Level,Full-Time,Data Scientist,179000,USD,100,Medium
3097,4156,2023,Senior-Level,Full-Time,Data Scientist,112000,USD,100,Medium
3098,4157,2023,Senior-Level,Full-Time,Data Analyst,122000,USD,0,Medium
3099,4158,2023,Senior-Level,Full-Time,Data Analyst,94000,USD,0,Medium
3100,4159,2023,Senior-Level,Full-Time,Data Science Consultant,122000,USD,0,Medium
3101,4160,2023,Senior-Level,Full-Time,Data Science Consultant,94000,USD,0,Medium
3102,4163,2023,Senior-Level,Full-Time,Business Intelligence Engineer,225000,USD,0,Medium
3103,4164,2023,Senior-Level,Full-Time,Business Intelligence Engineer,180000,USD,0,Medium
3104,4165,2023,Senior-Level,Full-Time,Data Engineer,165000,USD,100,Medium
3105,4166,2023,Senior-Level,Full-Time,Data Engineer,122445,USD,100,Medium
3106,4167,2023,Senior-Level,Full-Time,Data Architect,154274,USD,100,Medium
3107,4168,2023,Senior-Level,Full-Time,Data Architect,100871,USD,100,Medium
3108,4169,2023,Mid-Level,Full-Time,Machine Learning Engineer,84000,USD,100,Medium
3109,4170,2023,Mid-Level,Full-Time,Machine Learning Engineer,48000,USD,100,Medium
3110,4172,2023,Senior-Level,Full-Time,ML Engineer,187000,USD,0,Medium
3111,4173,2023,Mid-Level,Full-Time,Research Scientist,212800,USD,0,Large
3112,4174,2023,Mid-Level,Full-Time,Research Scientist,124100,USD,0,Large
3113,4175,2023,Entry-Level,Full-Time,Data Scientist,130000,USD,0,Medium
3114,4176,2023,Entry-Level,Full-Time,Data Scientist,80000,USD,0,Medium
3115,4177,2023,Senior-Level,Full-Time,Data Scientist,160000,USD,100,Medium
3116,4178,2023,Senior-Level,Full-Time,Data Scientist,130000,USD,100,Medium
3117,4179,2023,Senior-Level,Full-Time,Machine Learning Engineer,240810,USD,0,Medium
3118,4180,2023,Senior-Level,Full-Time,Machine Learning Engineer,126800,USD,0,Medium
3119,4181,2023,Senior-Level,Full-Time,Data Science Engineer,145000,USD,100,Medium
3120,4182,2023,Senior-Level,Full-Time,Data Science Engineer,135000,USD,100,Medium
3121,4183,2023,Senior-Level,Full-Time,Data Architect,222000,USD,100,Medium
3122,4184,2023,Senior-Level,Full-Time,Data Architect,132000,USD,100,Medium
3123,4185,2023,Senior-Level,Full-Time,Applied Scientist,250000,USD,100,Medium
3124,4186,2023,Senior-Level,Full-Time,Applied Scientist,170000,USD,100,Medium
3125,4187,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,250000,USD,0,Medium
3126,4188,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,150000,USD,0,Medium
3127,4189,2023,Senior-Level,Full-Time,Data Architect,222000,USD,0,Medium
3128,4190,2023,Senior-Level,Full-Time,Data Architect,132000,USD,0,Medium
3129,4191,2023,Entry-Level,Full-Time,Business Intelligence Analyst,50315,USD,0,Medium
3130,4192,2023,Entry-Level,Full-Time,Business Intelligence Analyst,44025,USD,0,Medium
3131,4193,2023,Senior-Level,Full-Time,Business Data Analyst,94000,USD,50,Large
3132,4194,2023,Senior-Level,Full-Time,Data Science,110000,USD,0,Medium
3133,4195,2023,Senior-Level,Full-Time,Data Science,70000,USD,0,Medium
3134,4196,2023,Senior-Level,Full-Time,Data Science,245000,USD,0,Medium
3135,4197,2023,Senior-Level,Full-Time,Data Science,185000,USD,0,Medium
3136,4198,2023,Senior-Level,Full-Time,Data Science,207900,USD,0,Medium
3137,4199,2023,Senior-Level,Full-Time,Data Science,158400,USD,0,Medium
3138,4200,2023,Senior-Level,Full-Time,Data Science,138000,USD,0,Medium
3139,4201,2023,Senior-Level,Full-Time,Data Science,86000,USD,0,Medium
3140,4202,2023,Senior-Level,Full-Time,Data Science,135800,USD,100,Medium
3141,4203,2023,Senior-Level,Full-Time,Data Science,95100,USD,100,Medium
3142,4206,2023,Senior-Level,Full-Time,Data Engineer,190000,USD,100,Medium
3143,4208,2023,Senior-Level,Full-Time,Applied Scientist,260000,USD,0,Large
3144,4209,2023,Senior-Level,Full-Time,Applied Scientist,136000,USD,0,Large
3145,4210,2023,Senior-Level,Full-Time,Data Architect,180000,USD,0,Medium
3146,4211,2023,Senior-Level,Full-Time,Data Architect,166375,USD,0,Medium
3147,4212,2023,Senior-Level,Full-Time,Applied Scientist,212800,USD,0,Large
3148,4213,2023,Senior-Level,Full-Time,Applied Scientist,115100,USD,0,Large
3149,4214,2023,Mid-Level,Full-Time,Data Specialist,60000,USD,0,Medium
3150,4215,2023,Mid-Level,Full-Time,Data Specialist,48000,USD,0,Medium
3151,4216,2023,Mid-Level,Full-Time,Data Scientist,60000,USD,0,Medium
3152,4217,2023,Mid-Level,Full-Time,Data Scientist,55000,USD,0,Medium
3153,4218,2023,Senior-Level,Full-Time,Research Scientist,205500,USD,0,Medium
3154,4219,2023,Senior-Level,Full-Time,Research Scientist,132500,USD,0,Medium
3155,4222,2023,Mid-Level,Full-Time,Data Science,223600,USD,0,Large
3156,4223,2023,Mid-Level,Full-Time,Data Science,115000,USD,0,Large
3157,4224,2023,Mid-Level,Full-Time,Research Scientist,165000,USD,0,Medium
3158,4225,2023,Mid-Level,Full-Time,Research Scientist,150000,USD,0,Medium
3159,4226,2023,Entry-Level,Full-Time,Research Analyst,62000,USD,100,Medium
3160,4227,2023,Entry-Level,Full-Time,Research Analyst,49000,USD,100,Medium
3161,4228,2023,Senior-Level,Full-Time,Machine Learning Operations Engineer,160000,USD,0,Medium
3162,4229,2023,Senior-Level,Full-Time,Machine Learning Operations Engineer,140000,USD,0,Medium
